,weights
6814,0.0001438183101459551
788,0.0001438183101459551
3157,0.0001438183101459551
5585,0.0001438183101459551
1750,0.0001438183101459551
6369,0.0001438183101459551
7117,0.0001438183101459551
525,0.0001438183101459551
4790,0.0001438183101459551
1096,0.0001438183101459551
1275,0.0001438183101459551
2681,0.0001438183101459551
4488,0.0001438183101459551
851,0.0001438183101459551
5578,0.0001438183101459551
4099,0.0001438183101459551
859,0.0001438183101459551
5456,0.0001438183101459551
750,0.0001438183101459551
4312,0.0001438183101459551
3882,0.0001438183101459551
7231,0.0001438183101459551
5753,0.0001438183101459551
2731,0.0001438183101459551
4654,0.0001438183101459551
4000,0.0001438183101459551
7191,0.0001438183101459551
1277,0.0001438183101459551
139,0.0001438183101459551
3458,0.0001438183101459551
4989,0.0001438183101459551
6913,0.0001438183101459551
2912,0.0001438183101459551
6685,0.0001438183101459551
1384,0.0001438183101459551
2926,0.0001438183101459551
484,0.0001438183101459551
4940,0.0001438183101459551
129,0.0001438183101459551
5271,0.0001438183101459551
2722,0.0001438183101459551
1979,0.0001438183101459551
626,0.0001438183101459551
6423,0.0001438183101459551
7519,0.0001438183101459551
886,0.0001438183101459551
2500,0.0001438183101459551
7449,0.0001438183101459551
3884,0.0001438183101459551
3840,0.0001438183101459551
4729,0.0001438183101459551
2704,0.0001438183101459551
7113,0.0001438183101459551
7413,0.0001438183101459551
4594,0.0001438183101459551
6312,0.0001438183101459551
3969,0.0001438183101459551
6219,0.0001438183101459551
6156,0.0001438183101459551
1445,0.0001438183101459551
5387,0.0001438183101459551
4525,0.0001438183101459551
5954,0.0001438183101459551
6169,0.0001438183101459551
4082,0.0001438183101459551
2112,0.0001438183101459551
2078,0.0001438183101459551
900,0.0001438183101459551
4158,0.0001438183101459551
6811,0.0001438183101459551
4217,0.0001438183101459551
4665,0.0001438183101459551
6346,0.0001438183101459551
417,0.0001438183101459551
2797,0.0001438183101459551
4974,0.0001438183101459551
5719,0.0001438183101459551
3297,0.0001438183101459551
862,0.0001438183101459551
5202,0.0001438183101459551
4100,0.0001438183101459551
4318,0.0001438183101459551
3798,0.0001438183101459551
6746,0.0001438183101459551
6654,0.0001438183101459551
7052,0.0001438183101459551
666,0.0001438183101459551
2149,0.0001438183101459551
1203,0.0001438183101459551
2055,0.0001438183101459551
1956,0.0001438183101459551
7561,0.0001438183101459551
4947,0.0001438183101459551
820,0.0001438183101459551
2701,0.0001438183101459551
3411,0.0001438183101459551
6150,0.0001438183101459551
2954,0.0001438183101459551
4510,0.0001438183101459551
7313,0.0001438183101459551
3547,0.0001438183101459551
3901,0.0001438183101459551
3967,0.0001438183101459551
6546,0.0001438183101459551
4195,0.0001438183101459551
4747,0.0001438183101459551
4608,0.0001438183101459551
266,0.0001438183101459551
7475,0.0001438183101459551
1585,0.0001438183101459551
4057,0.0001438183101459551
4141,0.0001438183101459551
2473,0.0001438183101459551
7419,0.0001438183101459551
404,0.0001438183101459551
4957,0.0001438183101459551
4058,0.0001438183101459551
1418,0.0001438183101459551
3566,0.0001438183101459551
4491,0.0001438183101459551
2242,0.0001438183101459551
2147,0.0001438183101459551
6864,0.0001438183101459551
7442,0.0001438183101459551
1567,0.0001438183101459551
7322,0.0001438183101459551
6124,0.0001438183101459551
1086,0.0001438183101459551
7473,0.0001438183101459551
800,0.0001438183101459551
2128,0.0001438183101459551
1331,0.0001438183101459551
6880,0.0001438183101459551
2137,0.0001438183101459551
3629,0.0001438183101459551
6383,0.0001438183101459551
1939,0.0001438183101459551
7544,0.0001438183101459551
2517,0.0001438183101459551
1929,0.0001438183101459551
6348,0.0001438183101459551
3145,0.0001438183101459551
3343,0.0001438183101459551
5037,0.0001438183101459551
2992,0.0001438183101459551
6624,0.0001438183101459551
1095,0.0001438183101459551
1855,0.0001438183101459551
6522,0.0001438183101459551
4415,0.0001438183101459551
3556,0.0001438183101459551
6526,0.0001438183101459551
1630,0.0001438183101459551
3610,0.0001438183101459551
5825,0.0001438183101459551
7723,0.0001438183101459551
2616,0.0001438183101459551
2271,0.0001438183101459551
2285,0.0001438183101459551
3,0.0001438183101459551
1802,0.0001438183101459551
2232,0.0001438183101459551
286,0.0001438183101459551
968,0.0001438183101459551
7074,0.0001438183101459551
4553,0.0001438183101459551
1843,0.0001438183101459551
3004,0.0001438183101459551
6671,0.0001438183101459551
6177,0.0001438183101459551
1106,0.0001438183101459551
635,0.0001438183101459551
7662,0.0001438183101459551
6343,0.0001438183101459551
2983,0.0001438183101459551
64,0.0001438183101459551
3849,0.0001438183101459551
5454,0.0001438183101459551
2252,0.0001438183101459551
3103,0.0001438183101459551
468,0.0001438183101459551
650,0.0001438183101459551
1608,0.0001438183101459551
3319,0.0001438183101459551
3055,0.0001438183101459551
7546,0.0001438183101459551
1023,0.0001438183101459551
2018,0.0001438183101459551
6973,0.0001438183101459551
597,0.0001438183101459551
5813,0.0001438183101459551
528,0.0001438183101459551
984,0.0001438183101459551
3642,0.0001438183101459551
4655,0.0001438183101459551
2042,0.0001438183101459551
2423,0.0001438183101459551
2061,0.0001438183101459551
2467,0.0001438183101459551
6448,0.0001438183101459551
2642,0.0001438183101459551
475,0.0001438183101459551
2513,0.0001438183101459551
6712,0.0001438183101459551
7215,0.0001438183101459551
4885,0.0001438183101459551
5536,0.0001438183101459551
4423,0.0001438183101459551
6469,0.0001438183101459551
49,0.0001438183101459551
7119,0.0001438183101459551
1440,0.0001438183101459551
7690,0.0001438183101459551
3242,0.0001438183101459551
7611,0.0001438183101459551
5676,0.0001438183101459551
6295,0.0001438183101459551
4370,0.0001438183101459551
3306,0.0001438183101459551
4248,0.0001438183101459551
1649,0.0001438183101459551
7716,0.0001438183101459551
1709,0.0001438183101459551
105,0.0001438183101459551
7742,0.0001438183101459551
6577,0.0001438183101459551
6584,0.0001438183101459551
1642,0.0001438183101459551
6274,0.0001438183101459551
1307,0.0001438183101459551
3888,0.0001438183101459551
1502,0.0001438183101459551
7460,0.0001438183101459551
2120,0.0001438183101459551
5279,0.0001438183101459551
1829,0.0001438183101459551
7496,0.0001438183101459551
3165,0.0001438183101459551
6574,0.0001438183101459551
3429,0.0001438183101459551
3897,0.0001438183101459551
6669,0.0001438183101459551
2146,0.0001438183101459551
1934,0.0001438183101459551
6450,0.0001438183101459551
2010,0.0001438183101459551
7309,0.0001438183101459551
1094,0.0001438183101459551
2329,0.0001438183101459551
5661,0.0001438183101459551
3123,0.0001438183101459551
1726,0.0001438183101459551
1603,0.0001438183101459551
5126,0.0001438183101459551
4165,0.0001438183101459551
1769,0.0001438183101459551
3708,0.0001438183101459551
716,0.0001438183101459551
6357,0.0001438183101459551
4891,0.0001438183101459551
1496,0.0001438183101459551
4397,0.0001438183101459551
3443,0.0001438183101459551
4338,0.0001438183101459551
5557,0.0001438183101459551
4861,0.0001438183101459551
614,0.0001438183101459551
3470,0.0001438183101459551
3476,0.0001438183101459551
2183,0.0001438183101459551
4218,0.0001438183101459551
6541,0.0001438183101459551
1436,0.0001438183101459551
5905,0.0001438183101459551
5892,0.0001438183101459551
6636,0.0001438183101459551
2096,0.0001438183101459551
6464,0.0001438183101459551
3261,0.0001438183101459551
7184,0.0001438183101459551
2154,0.0001438183101459551
4168,0.0001438183101459551
1458,0.0001438183101459551
7281,0.0001438183101459551
4417,0.0001438183101459551
5640,0.0001438183101459551
2669,0.0001438183101459551
3847,0.0001438183101459551
6034,0.0001438183101459551
1372,0.0001438183101459551
1079,0.0001438183101459551
3841,0.0001438183101459551
1982,0.0001438183101459551
4610,0.0001438183101459551
2889,0.0001438183101459551
634,0.0001438183101459551
564,0.0001438183101459551
4490,0.0001438183101459551
4143,0.0001438183101459551
5041,0.0001438183101459551
5167,0.0001438183101459551
4839,0.0001438183101459551
4993,0.0001438183101459551
6987,0.0001438183101459551
709,0.0001438183101459551
5982,0.0001438183101459551
5586,0.0001438183101459551
7109,0.0001438183101459551
2572,0.0001438183101459551
277,0.0001438183101459551
2041,0.0001438183101459551
7763,0.0001438183101459551
4185,0.0001438183101459551
6314,0.0001438183101459551
2694,0.0001438183101459551
1799,0.0001438183101459551
5032,0.0001438183101459551
4137,0.0001438183101459551
5902,0.0001438183101459551
4768,0.0001438183101459551
2368,0.0001438183101459551
5097,0.0001438183101459551
7503,0.0001438183101459551
6579,0.0001438183101459551
913,0.0001438183101459551
3788,0.0001438183101459551
3633,0.0001438183101459551
6444,0.0001438183101459551
6042,0.0001438183101459551
6529,0.0001438183101459551
4560,0.0001438183101459551
1682,0.0001438183101459551
4539,0.0001438183101459551
7752,0.0001438183101459551
753,0.0001438183101459551
7268,0.0001438183101459551
2512,0.0001438183101459551
3680,0.0001438183101459551
6066,0.0001438183101459551
4813,0.0001438183101459551
2481,0.0001438183101459551
7375,0.0001438183101459551
1199,0.0001438183101459551
819,0.0001438183101459551
3276,0.0001438183101459551
3347,0.0001438183101459551
1369,0.0001438183101459551
3620,0.0001438183101459551
2977,0.0001438183101459551
5259,0.0001438183101459551
4635,0.0001438183101459551
3918,0.0001438183101459551
6196,0.0001438183101459551
442,0.0001438183101459551
4187,0.0001438183101459551
4372,0.0001438183101459551
4549,0.0001438183101459551
547,0.0001438183101459551
7727,0.0001438183101459551
1592,0.0001438183101459551
2356,0.0001438183101459551
6432,0.0001438183101459551
3451,0.0001438183101459551
7713,0.0001438183101459551
1224,0.0001438183101459551
7533,0.0001438183101459551
6888,0.0001438183101459551
2758,0.0001438183101459551
1361,0.0001438183101459551
6651,0.0001438183101459551
4981,0.0001438183101459551
6010,0.0001438183101459551
3060,0.0001438183101459551
5727,0.0001438183101459551
5602,0.0001438183101459551
565,0.0001438183101459551
175,0.0001438183101459551
3515,0.0001438183101459551
4623,0.0001438183101459551
4130,0.0001438183101459551
5587,0.0001438183101459551
6473,0.0001438183101459551
633,0.0001438183101459551
6307,0.0001438183101459551
704,0.0001438183101459551
260,0.0001438183101459551
3837,0.0001438183101459551
6233,0.0001438183101459551
7437,0.0001438183101459551
1489,0.0001438183101459551
4590,0.0001438183101459551
1782,0.0001438183101459551
3331,0.0001438183101459551
1815,0.0001438183101459551
5483,0.0001438183101459551
4832,0.0001438183101459551
1093,0.0001438183101459551
6193,0.0001438183101459551
4518,0.0001438183101459551
652,0.0001438183101459551
4717,0.0001438183101459551
1752,0.0001438183101459551
3992,0.0001438183101459551
4703,0.0001438183101459551
2428,0.0001438183101459551
7430,0.0001438183101459551
833,0.0001438183101459551
2017,0.0001438183101459551
6718,0.0001438183101459551
2092,0.0001438183101459551
4806,0.0001438183101459551
5589,0.0001438183101459551
506,0.0001438183101459551
951,0.0001438183101459551
6818,0.0001438183101459551
554,0.0001438183101459551
5176,0.0001438183101459551
7374,0.0001438183101459551
864,0.0001438183101459551
6992,0.0001438183101459551
140,0.0001438183101459551
4661,0.0001438183101459551
2345,0.0001438183101459551
7275,0.0001438183101459551
6368,0.0001438183101459551
7007,0.0001438183101459551
539,0.0001438183101459551
2448,0.0001438183101459551
6962,0.0001438183101459551
4786,0.0001438183101459551
3456,0.0001438183101459551
907,0.0001438183101459551
1877,0.0001438183101459551
1550,0.0001438183101459551
5347,0.0001438183101459551
980,0.0001438183101459551
1705,0.0001438183101459551
4821,0.0001438183101459551
6756,0.0001438183101459551
1809,0.0001438183101459551
7459,0.0001438183101459551
6599,0.0001438183101459551
4651,0.0001438183101459551
916,0.0001438183101459551
6497,0.0001438183101459551
574,0.0001438183101459551
5630,0.0001438183101459551
7440,0.0001438183101459551
588,0.0001438183101459551
2904,0.0001438183101459551
2113,0.0001438183101459551
777,0.0001438183101459551
4812,0.0001438183101459551
1665,0.0001438183101459551
1393,0.0001438183101459551
736,0.0001438183101459551
4384,0.0001438183101459551
1549,0.0001438183101459551
5565,0.0001438183101459551
2145,0.0001438183101459551
872,0.0001438183101459551
7764,0.0001438183101459551
6058,0.0001438183101459551
2713,0.0001438183101459551
2236,0.0001438183101459551
4700,0.0001438183101459551
5009,0.0001438183101459551
4234,0.0001438183101459551
7303,0.0001438183101459551
1150,0.0001438183101459551
4985,0.0001438183101459551
5952,0.0001438183101459551
4105,0.0001438183101459551
3579,0.0001438183101459551
5432,0.0001438183101459551
4904,0.0001438183101459551
1056,0.0001438183101459551
1098,0.0001438183101459551
7081,0.0001438183101459551
1806,0.0001438183101459551
1293,0.0001438183101459551
4263,0.0001438183101459551
7272,0.0001438183101459551
5899,0.0001438183101459551
919,0.0001438183101459551
4142,0.0001438183101459551
4820,0.0001438183101459551
567,0.0001438183101459551
6825,0.0001438183101459551
1878,0.0001438183101459551
3256,0.0001438183101459551
1887,0.0001438183101459551
1134,0.0001438183101459551
1097,0.0001438183101459551
7136,0.0001438183101459551
5084,0.0001438183101459551
4976,0.0001438183101459551
607,0.0001438183101459551
5447,0.0001438183101459551
4591,0.0001438183101459551
3390,0.0001438183101459551
7026,0.0001438183101459551
1318,0.0001438183101459551
3221,0.0001438183101459551
6567,0.0001438183101459551
6502,0.0001438183101459551
6572,0.0001438183101459551
3617,0.0001438183101459551
4908,0.0001438183101459551
6079,0.0001438183101459551
3530,0.0001438183101459551
2587,0.0001438183101459551
4695,0.0001438183101459551
2646,0.0001438183101459551
7050,0.0001438183101459551
7412,0.0001438183101459551
2686,0.0001438183101459551
3486,0.0001438183101459551
6046,0.0001438183101459551
3726,0.0001438183101459551
7667,0.0001438183101459551
5983,0.0001438183101459551
2458,0.0001438183101459551
1454,0.0001438183101459551
7210,0.0001438183101459551
6841,0.0001438183101459551
4335,0.0001438183101459551
2923,0.0001438183101459551
797,0.0001438183101459551
2261,0.0001438183101459551
83,0.0001438183101459551
3083,0.0001438183101459551
3232,0.0001438183101459551
2754,0.0001438183101459551
3697,0.0001438183101459551
1739,0.0001438183101459551
6628,0.0001438183101459551
5476,0.0001438183101459551
2410,0.0001438183101459551
4322,0.0001438183101459551
1839,0.0001438183101459551
6462,0.0001438183101459551
4528,0.0001438183101459551
60,0.0001438183101459551
5624,0.0001438183101459551
6409,0.0001438183101459551
7404,0.0001438183101459551
1036,0.0001438183101459551
6499,0.0001438183101459551
6867,0.0001438183101459551
7559,0.0001438183101459551
975,0.0001438183101459551
2444,0.0001438183101459551
4355,0.0001438183101459551
7069,0.0001438183101459551
1674,0.0001438183101459551
6269,0.0001438183101459551
4842,0.0001438183101459551
3235,0.0001438183101459551
1684,0.0001438183101459551
2539,0.0001438183101459551
3314,0.0001438183101459551
4943,0.0001438183101459551
1279,0.0001438183101459551
7592,0.0001438183101459551
1696,0.0001438183101459551
4116,0.0001438183101459551
3487,0.0001438183101459551
1507,0.0001438183101459551
143,0.0001438183101459551
4383,0.0001438183101459551
3247,0.0001438183101459551
3425,0.0001438183101459551
4557,0.0001438183101459551
5704,0.0001438183101459551
2654,0.0001438183101459551
4278,0.0001438183101459551
1658,0.0001438183101459551
2628,0.0001438183101459551
6306,0.0001438183101459551
1742,0.0001438183101459551
3603,0.0001438183101459551
678,0.0001438183101459551
1464,0.0001438183101459551
36,0.0001438183101459551
6765,0.0001438183101459551
4734,0.0001438183101459551
1130,0.0001438183101459551
5147,0.0001438183101459551
